YouTube's arbitrary standards: Stars keep making money even after breaking the rules,Toomas Hendrik Ilves
"Great news: Today, the @FCC voted in favor of a free and open internet.  #NetNeutrality",Barack Obama
"This is *the* piece to read today, indeed, this week, this month, to understand the threats posed to the 2020 US election. And the actions not taken to avoid them. @alexstamos",Toomas Hendrik Ilves
"Christopher Kraft, NASA's Face and Voice of Mission Control, Dies at 95",Toomas Hendrik Ilves
I believe in broad-based economic growth ... that's why we call it middle-class economics. -President Obama,Barack Obama
"While I avoid the ins and outs of Ukraine's domestic politics, I spent time talking to Vakarchuk at Stanford and can aver he is one of the smartest persons in politics I have met anywhere.",Toomas Hendrik Ilves
"Dan Bishop was down 17 points 3 weeks ago. He then asked me for help, we changed his strategy together, and he ran a great race. Big Rally last night. Now it looks like he is going to win. @CNN &amp; @MSNBC are moving their big studio equipment and talent out. Stay tuned!",Donald J. Trump
"We can make sure every person willing to work has the dignity of a job, and a fair wage, and a real voice. -President Obama #Selma50",Barack Obama
State Department watchdog details political retaliation against 'disloyal' staffers  via @politico,Toomas Hendrik Ilves
Trump claims 'brand new' World War II Sherman tanks will be part of July 4th salute to US military,Toomas Hendrik Ilves
How Hitler and Stalin Made Modern Poland - WSJ,Toomas Hendrik Ilves
"The Dow is down 573 points perhaps on the news that Representative Seth Moulton, whoever that may be, has dropped out of the 2020 Presidential Race!",Donald J. Trump
Do read this,Toomas Hendrik Ilves
"Brilliant cover, Jessikka",Toomas Hendrik Ilves
Here's an overlooked election cybersecurity danger: outdated software,Toomas Hendrik Ilves
"France and President @EmmanuelMacron have done a really great job thus far with a very important G-7. Lunch with Emmanuel was the best meeting we have yet had. Likewise, evening meeting with World Leaders went very well. Progress being made!",Donald J. Trump
House Democrats want to take action against Israel because it is fighting back against two (maybe four) people that have said unthinkably bad things about it &amp; the Israeli people. Dems have such disdain for Israel! What happened? AOC Plus 4 is the new face of the Democrat Party!,Donald J. Trump
"I will miss Stuart Scott ... Over the years, he entertained us, and in the end, he inspired us-with courage and love. -President Obama",Barack Obama
FALLOUT FROM IG'S SCATHING COMEY REPORT,Donald J. Trump
Tune in at 3:05 p.m. ET to watch the President speak in Everglades National Park about fighting climate change:,Barack Obama
"Can't believe the @washingtonpost wrote a positive front page story, Unity Issue Has Parties Pointing To Trump. GOP Goes All In, While Democrats Clash Over Ideology &amp; Tactics. Mr. President, We Are With You The Entire Way. REPUBLICANS Have....Coalesced Around Trump......",Donald J. Trump
This unstable combination of whingeing victimhood twinned with pompous self-regard has characterised much of Britain's negotiations thus far. What has been absent are economic facts.  via @financialtimes,Toomas Hendrik Ilves
"Today and every day, we pledge to honor our history, to treasure our liberty, to uplift our communities, to live up to our values, to prove worthy of our heroes, and above all, to NEVER FORGET. #Honor911",Donald J. Trump
Read how #Obamacare has been an amazing catalyst for job creation and innovation.,Barack Obama
A new level of shilling for Moscow:,Toomas Hendrik Ilves
"We'll keep focusing enforcement resources on actual threats to our security. But that means felons, not families. -President Obama",Barack Obama
What motivates you to fight for change? Take this one-question survey:,Barack Obama
Time to weigh in-who deserves the #ChampionDenier title?,Barack Obama
"NO COLLUSION, NO OBSTRUCTION, TOTAL EXONERATION. DEMOCRAT WITCH HUNT!",Donald J. Trump
The Media is destroying the Free Press! Mark Levin. So True!,Donald J. Trump
Former Prime Minister and Foreign Minister or Sweden,Toomas Hendrik Ilves
Twitter Has Started Researching Whether White Supremacists Belong on Twitter  via @vice,Toomas Hendrik Ilves
Care to elaborate and explain how deliberation is bad?,Toomas Hendrik Ilves
"Just watched a world class loser, Tim O'Brien, who I haven't seen or spoken to in many years, &amp; knows NOTHING about me except that he wrote a failed hit piece book about me 15 years ago. Fired like a dog from other jobs? Saw him on Lyin' Brian Williams Trump Slam Show. Bad TV....",Donald J. Trump
"Some of the best Economic Numbers our Country has ever experienced are happening right now. This is despite a Crooked and Demented Deep State, and a probably illegal Democrat/Fake News Media Partnership the likes of which the world has never seen. MAKE AMERICA GREAT AGAIN!",Donald J. Trump
This is going well...,Toomas Hendrik Ilves
This is why reform matters: Health care should be available when you need it.,Barack Obama
"A strong piece by @wlechols dissecting the recent Russian anti-Baltic propaganda campaign, based on international standards and studies by international organizations.",Toomas Hendrik Ilves
"CNN's Don Lemon, the dumbest man on television, insinuated last night while asking a debate question that I was a racist, when in fact I am the least racist person in the world. Perhaps someone should explain to Don that he is supposed to be neutral, unbiased &amp; fair,.....",Donald J. Trump
Stand with the President's global leadership in the fight against climate change:  #ActOnClimate,Barack Obama
These days news like this is ever more a dog bites man story.  via @WSJ,Toomas Hendrik Ilves
Comey and McCabe (and more) are Dirty Cops. Joe DiGenova,Donald J. Trump
"What is the matter with people??? From Eastern Europe to the West Coast of America we find a collective memory loss of the horrors of Nazism and Communism. Some find Nazism cool, others the USSR.",Toomas Hendrik Ilves
What a bunch of losers:,Toomas Hendrik Ilves
We didn't raise the Statue of Liberty with her back to the world-we did it with her light shining. -President Obama #ImmigrationAction,Barack Obama
One of the best...,Toomas Hendrik Ilves
"Senator Jim Risch of the Great State of Idaho has been an incredible supporter of our Agenda! He is tough on Crime, Strong on Borders, and will continue to fight for our Second Amendment. Jim will never let you down. He has my Full and Complete Endorsement!",Donald J. Trump
"Bold, big-hearted, and Boston strong, Tom was the embodiment of the city he loved and led. -President Obama on the passing Tom Menino",Barack Obama
"By my Stanford colleague, @GrottoAndrew",Toomas Hendrik Ilves
deep,Toomas Hendrik Ilves
Happy 72nd Birthday to our GREAT @USAirForce! #HBDUSAF,Donald J. Trump
"With Trump as President, the World Is Spiraling Into Chaos",Toomas Hendrik Ilves
"We cannot let those killed in El Paso, Texas, and Dayton, Ohio, die in vain. Likewise for those so seriously wounded. We can never forget them, and those many who came before them. Republicans and Democrats must come together and get strong background checks, perhaps marrying....",Donald J. Trump
"The Report of Iran capturing CIA spies is totally false. Zero truth. Just more lies and propaganda (like their shot down drone) put out by a Religious Regime that is Badly Failing and has no idea what to do. Their Economy is dead, and will get much worse. Iran is a total mess!",Donald J. Trump
A better immigration system will strengthen our economy and our families-stand up for #ImmigrationAction:,Barack Obama
94% approval rating in the Republican Party. Thank you!,Donald J. Trump
"Just had a very good call with @SwedishPM Stefan Lofven who assured me that American citizen A$AP Rocky will be treated fairly. Likewise, I assured him that A$AP was not a flight risk and offered to personally vouch for his bail, or an alternative....",Donald J. Trump
